date,day_of_week,day_name,is_weekend,is_monday,is_friday,month,season,is_us_holiday,holiday_name,is_summer_break,is_winter_break,is_spring_break,is_major_event_window,temp_max_c,temp_min_c,apparent_temp_max_c,apparent_temp_min_c,precipitation_mm,rain_mm,snowfall_cm,wind_max_kmh,weathercode,weather_label,is_rainy_day,is_snowy_day,is_extreme_heat,is_extreme_cold
2023-12-01,4,Friday,0,0,1,12,winter,0,,0,0,0,0,8.2,0.2,5.9,-3.4,5.8,5.8,0,14.6,61,light_rain,1,0,0,0
2023-12-02,5,Saturday,1,0,0,12,winter,0,,0,0,0,0,15.9,4.8,14.8,2.1,0,0.0,0,15.7,3,overcast,0,0,0,0
2023-12-03,6,Sunday,1,0,0,12,winter,0,,0,0,0,0,10.4,6.6,8.3,4.6,16.3,16.3,0,19.8,63,rain,1,0,0,0
2023-12-04,0,Monday,0,1,0,12,winter,0,,0,0,0,0,10.9,4.6,6.6,0.1,0,0.0,0,21.3,3,overcast,0,0,0,0
2023-12-05,1,Tuesday,0,0,0,12,winter,0,,0,0,0,0,6.5,1.2,2.8,-3.3,0,0.0,0,14.6,3,overcast,0,0,0,0
2023-12-06,2,Wednesday,0,0,0,12,winter,0,,0,0,0,0,4.8,-1.9,0.1,-5.8,0,0.0,0,22.7,3,overcast,0,0,0,0
2023-12-07,3,Thursday,0,0,0,12,winter,0,,0,0,0,0,3.4,-3.2,-0.4,-7.8,0,0.0,0,16.9,3,overcast,0,0,0,0
2023-12-08,4,Friday,0,0,1,12,winter,0,,0,0,0,0,8.6,-1.5,5.2,-4.9,0,0.0,0,11.4,3,overcast,0,0,0,0
2023-12-09,5,Saturday,1,0,0,12,winter,0,,0,0,0,0,13.4,2.0,11.6,-1.2,0,0.0,0,16.2,3,overcast,0,0,0,0
2023-12-10,6,Sunday,1,0,0,12,winter,0,,0,0,0,0,16.6,6.2,15.5,3.4,26.8,26.8,0,33.1,63,rain,1,0,0,0
2023-12-11,0,Monday,0,1,0,12,winter,0,,0,0,0,0,14.4,2.4,14.3,-2.4,29.3,29.3,0,35.1,65,heavy_rain,1,0,0,0
2023-12-12,1,Tuesday,0,0,0,12,winter,0,,0,0,0,0,5.9,-2.2,1.0,-6.6,0,0.0,0,17.9,0,clear,0,0,0,0
2023-12-13,2,Wednesday,0,0,0,12,winter,0,,0,0,0,0,7.3,-0.1,2.2,-4.6,0,0.0,0,17.8,1,mainly_clear,0,0,0,0
2023-12-14,3,Thursday,0,0,0,12,winter,0,,0,0,0,0,4.4,-3.3,-0.2,-7.5,0,0.0,0,13.7,3,overcast,0,0,0,0
2023-12-15,4,Friday,0,0,1,12,winter,0,,0,0,0,0,11.9,-0.8,8.4,-5.4,0,0.0,0,16.7,3,overcast,0,0,0,0
2023-12-16,5,Saturday,1,0,0,12,winter,0,,0,0,0,0,11.4,1.9,8.1,-1.9,0,0.0,0,12.1,3,overcast,0,0,0,0
2023-12-17,6,Sunday,1,0,0,12,winter,0,,0,0,0,0,13.6,5.6,11.1,2.6,21.7,21.7,0,24.0,63,rain,1,0,0,0
2023-12-18,0,Monday,0,1,0,12,winter,0,,0,0,0,0,15.8,5.8,14.6,0.9,73.7,73.7,0,53.8,65,heavy_rain,1,0,0,0
2023-12-19,1,Tuesday,0,0,0,12,winter,0,,0,0,0,0,6.1,-0.9,0.3,-6.3,0,0.0,0,24.4,3,overcast,0,0,0,0
2023-12-20,2,Wednesday,0,0,0,12,winter,0,,0,0,0,0,7.2,-3.8,3.6,-8.0,0,0.0,0,15.8,1,mainly_clear,0,0,0,0
2023-12-21,3,Thursday,0,0,0,12,winter,0,,0,0,0,0,4.0,-2.9,-2.0,-8.3,0,0.0,0,22.1,1,mainly_clear,0,0,0,0
2023-12-22,4,Friday,0,0,1,12,winter,0,,0,0,0,0,2.5,-5.5,-0.8,-10.1,0,0.0,0,11.9,3,overcast,0,0,0,1
2023-12-23,5,Saturday,1,0,0,12,winter,0,,0,0,0,0,5.8,-3.0,2.7,-6.9,0.5,0.5,0,9.7,51,light_drizzle,0,0,0,0
2023-12-24,6,Sunday,1,0,0,12,winter,0,,0,1,0,0,8.6,1.0,6.8,-1.9,0,0.0,0,7.2,3,overcast,0,0,0,0
2023-12-25,0,Monday,0,1,0,12,winter,1,Christmas Day,0,1,0,1,11.7,1.4,10.2,-1.5,0,0.0,0,9.7,3,overcast,0,0,0,0
2023-12-26,1,Tuesday,0,0,0,12,winter,0,,0,1,0,0,7.8,3.3,6.0,0.8,0,0.0,0,7.6,3,overcast,0,0,0,0
2023-12-27,2,Wednesday,0,0,0,12,winter,0,,0,1,0,0,9.4,5.7,7.4,3.3,3.9,3.9,0,15.5,53,drizzle,1,0,0,0
2023-12-28,3,Thursday,0,0,0,12,winter,0,,0,1,0,0,11.4,8.8,9.6,5.5,30.6,30.6,0,25.0,65,heavy_rain,1,0,0,0
2023-12-29,4,Friday,0,0,1,12,winter,0,,0,1,0,0,13.2,7.4,9.9,4.2,0.5,0.5,0,18.4,51,light_drizzle,0,0,0,0
2023-12-30,5,Saturday,1,0,0,12,winter,0,,0,1,0,0,7.8,1.2,4.8,-3.2,0.2,0.2,0,26.6,51,light_drizzle,0,0,0,0
2023-12-31,6,Sunday,1,0,0,12,winter,0,,0,1,0,0,6.3,-1.9,1.8,-5.6,0,0.0,0,16.7,3,overcast,0,0,0,0
2024-01-01,0,Monday,0,1,0,1,winter,1,New Year's Day,0,0,0,1,7.3,0.4,4.2,-4.1,0.1,0.0,0.07,14.9,71,light_snow,0,0,0,0
2024-01-02,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,5.5,-4.4,1.3,-8.5,0,0.0,0,13.0,0,clear,0,0,0,0
2024-01-03,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,7.6,-2.1,3.3,-6.3,0,0.0,0,15.5,3,overcast,0,0,0,0
2024-01-04,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,6.7,-2.2,1.0,-8.8,0,0.0,0,26.6,3,overcast,0,0,0,0
2024-01-05,4,Friday,0,0,1,1,winter,0,,0,0,0,0,2.8,-5.3,-1.8,-10.4,0,0.0,0,22.1,3,overcast,0,0,0,1
2024-01-06,5,Saturday,1,0,0,1,winter,0,,0,0,0,0,3.0,-4.9,-1.4,-8.6,9.8,5.3,3.15,29.8,75,heavy_snow,1,1,0,0
2024-01-07,6,Sunday,1,0,0,1,winter,0,,0,0,0,0,3.1,-0.6,-1.8,-4.9,7.5,6.3,0.84,29.5,73,snow,1,0,0,0
2024-01-08,0,Monday,0,1,0,1,winter,0,,0,0,0,0,6.3,-2.2,1.7,-5.9,0,0.0,0,17.3,1,mainly_clear,0,0,0,0
2024-01-09,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,12.9,-4.2,5.3,-7.8,29.6,29.6,0,60.6,63,rain,1,0,0,0
2024-01-10,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,13.6,4.9,9.9,-0.2,37.8,37.8,0,49.2,65,heavy_rain,1,0,0,0
2024-01-11,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,7.9,0.0,3.3,-4.4,0,0.0,0,23.3,3,overcast,0,0,0,0
2024-01-12,4,Friday,0,0,1,1,winter,0,,0,0,0,0,8.1,-1.6,4.9,-5.2,0.5,0.5,0,21.1,51,light_drizzle,0,0,0,0
2024-01-13,5,Saturday,1,0,0,1,winter,0,,0,0,0,0,14.5,1.6,12.4,-5.0,26.1,26.1,0,35.8,65,heavy_rain,1,0,0,0
2024-01-14,6,Sunday,1,0,0,1,winter,0,,0,0,0,0,6.0,-3.8,-0.8,-9.6,0.8,0.1,0.49,37.9,73,snow,0,0,0,0
2024-01-15,0,Monday,0,1,0,1,winter,1,Martin Luther King Jr. Day,0,0,0,1,-1.1,-5.8,-5.9,-10.7,0.8,0.0,0.56,11.9,73,snow,0,0,0,1
2024-01-16,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,0.0,-5.3,-4.3,-12.4,10.4,4.5,4.13,25.0,73,snow,1,1,0,1
2024-01-17,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,-4.3,-8.9,-11.3,-14.7,0,0.0,0,23.9,0,clear,0,0,0,1
2024-01-18,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,0.2,-7.1,-4.4,-12.4,0.3,0.0,0.21,18.2,71,light_snow,0,0,0,1
2024-01-19,4,Friday,0,0,1,1,winter,0,,0,0,0,0,-1.0,-4.4,-5.8,-8.7,2.4,0.0,1.68,17.1,73,snow,1,1,0,0
2024-01-20,5,Saturday,1,0,0,1,winter,0,,0,0,0,0,-3.5,-8.4,-9.4,-14.2,0,0.0,0,25.7,3,overcast,0,0,0,1
2024-01-21,6,Sunday,1,0,0,1,winter,0,,0,0,0,0,-1.4,-7.7,-8.1,-13.9,0,0.0,0,23.6,3,overcast,0,0,0,1
2024-01-22,0,Monday,0,1,0,1,winter,0,,0,0,0,0,3.0,-7.8,-2.6,-12.4,0,0.0,0,16.8,3,overcast,0,0,0,1
2024-01-23,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,4.3,-1.6,1.1,-7.3,1.7,1.7,0,17.8,53,drizzle,1,0,0,0
2024-01-24,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,6.3,0.2,3.8,-2.8,3.1,3.1,0,10.2,51,light_drizzle,1,0,0,0
2024-01-25,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,12.1,6.2,11.0,4.0,8.1,8.1,0,22.4,61,light_rain,1,0,0,0
2024-01-26,4,Friday,0,0,1,1,winter,0,,0,0,0,0,8.6,2.9,6.3,0.5,4.4,4.4,0,19.4,53,drizzle,1,0,0,0
2024-01-27,5,Saturday,1,0,0,1,winter,0,,0,0,0,0,8.6,2.2,5.9,-0.2,0,0.0,0,13.8,3,overcast,0,0,0,0
2024-01-28,6,Sunday,1,0,0,1,winter,0,,0,0,0,0,4.6,2.7,1.6,-2.9,21.7,21.7,0,30.0,63,rain,1,0,0,0
2024-01-29,0,Monday,0,1,0,1,winter,0,,0,0,0,0,5.8,0.1,-0.6,-4.2,0.7,0.7,0,28.7,51,light_drizzle,0,0,0,0
2024-01-30,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,4.2,-3.8,0.4,-8.1,0,0.0,0,13.1,3,overcast,0,0,0,0
2024-01-31,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,4.2,-0.7,0.8,-4.4,0.4,0.3,0.07,11.2,71,light_snow,0,0,0,0
2024-02-01,3,Thursday,0,0,0,2,winter,0,,0,0,0,0,8.8,-2.8,5.1,-6.5,0,0.0,0,22.1,3,overcast,0,0,0,0
2024-02-02,4,Friday,0,0,1,2,winter,0,,0,0,0,0,5.6,1.4,1.8,-3.9,6.8,6.8,0,23.0,55,dense_drizzle,1,0,0,0
2024-02-03,5,Saturday,1,0,0,2,winter,0,,0,0,0,0,5.4,-3.4,-0.4,-8.5,0,0.0,0,24.5,2,partly_cloudy,0,0,0,0
2024-02-04,6,Sunday,1,0,0,2,winter,0,,0,0,0,0,7.3,-3.7,3.4,-8.7,0,0.0,0,14.4,0,clear,0,0,0,0
2024-02-05,0,Monday,0,1,0,2,winter,0,,0,0,0,0,6.7,-3.5,1.6,-8.5,0,0.0,0,23.2,0,clear,0,0,0,0
2024-02-06,1,Tuesday,0,0,0,2,winter,0,,0,0,0,0,5.5,-4.8,1.3,-10.2,0,0.0,0,17.0,0,clear,0,0,0,0
2024-02-07,2,Wednesday,0,0,0,2,winter,0,,0,0,0,0,7.9,-3.7,4.1,-8.3,0,0.0,0,11.9,2,partly_cloudy,0,0,0,0
2024-02-08,3,Thursday,0,0,0,2,winter,0,,0,0,0,0,9.4,-3.3,6.2,-7.3,0,0.0,0,12.4,3,overcast,0,0,0,0
2024-02-09,4,Friday,0,0,1,2,winter,0,,0,0,0,0,10.2,1.6,6.6,-1.7,0,0.0,0,19.8,3,overcast,0,0,0,0
2024-02-10,5,Saturday,1,0,0,2,winter,0,,0,0,0,0,15.5,1.9,12.9,-1.3,0.2,0.2,0,17.7,51,light_drizzle,0,0,0,0
2024-02-11,6,Sunday,1,0,0,2,winter,0,,0,0,0,0,8.9,3.7,5.6,0.0,0,0.0,0,14.8,3,overcast,0,0,0,0
2024-02-12,0,Monday,0,1,0,2,winter,1,Lincoln's Birthday,0,0,0,1,8.7,-1.6,6.0,-5.3,0,0.0,0,11.0,3,overcast,0,0,0,0
2024-02-13,1,Tuesday,0,0,0,2,winter,0,,0,0,0,0,3.1,-2.7,-0.6,-7.5,25.8,0.6,17.64,25.1,75,heavy_snow,1,1,0,0
2024-02-14,2,Wednesday,0,0,0,2,winter,0,,0,0,0,0,1.0,-4.2,-5.6,-10.4,0,0.0,0,28.7,1,mainly_clear,0,0,0,0
2024-02-15,3,Thursday,0,0,0,2,winter,1,Susan B. Anthony Day,0,0,0,1,2.4,-5.9,-2.0,-10.6,0,0.0,0,22.4,3,overcast,0,0,0,1
2024-02-16,4,Friday,0,0,1,2,winter,0,,0,0,0,0,4.8,-1.9,-1.2,-8.2,0,0.0,0,30.4,3,overcast,0,0,0,0
2024-02-17,5,Saturday,1,0,0,2,winter,0,,0,0,0,0,2.0,-4.5,-3.3,-9.6,5.7,0.0,3.99,25.6,73,snow,1,1,0,0
2024-02-18,6,Sunday,1,0,0,2,winter,0,,0,0,0,0,4.7,-6.3,-1.2,-11.6,0,0.0,0,29.6,0,clear,0,0,0,1
2024-02-19,0,Monday,0,1,0,2,winter,1,Washington's Birthday,0,0,0,1,3.9,-4.7,-1.3,-9.3,0,0.0,0,20.2,0,clear,0,0,0,0
2024-02-20,1,Tuesday,0,0,0,2,winter,0,,0,0,0,0,2.1,-6.6,-1.1,-11.6,0,0.0,0,12.8,1,mainly_clear,0,0,0,1
2024-02-21,2,Wednesday,0,0,0,2,winter,0,,0,0,0,0,4.6,-5.6,0.0,-9.9,0,0.0,0,15.1,3,overcast,0,0,0,1
2024-02-22,3,Thursday,0,0,0,2,winter,0,,0,0,0,0,5.7,-5.2,1.0,-8.5,0.3,0.3,0,21.9,51,light_drizzle,0,0,0,1
2024-02-23,4,Friday,0,0,1,2,winter,0,,0,0,0,0,8.3,2.7,5.5,0.3,3.3,3.3,0,13.9,53,drizzle,1,0,0,0
2024-02-24,5,Saturday,1,0,0,2,winter,0,,0,0,0,0,6.0,-3.2,0.3,-8.4,0,0.0,0,20.6,3,overcast,0,0,0,0
2024-02-25,6,Sunday,1,0,0,2,winter,0,,0,0,0,0,2.6,-6.8,-1.8,-11.4,0,0.0,0,16.8,3,overcast,0,0,0,1
2024-02-26,0,Monday,0,1,0,2,winter,0,,0,0,0,0,9.9,-1.8,6.5,-6.5,0.9,0.4,0.35,14.8,73,snow,0,0,0,0
2024-02-27,1,Tuesday,0,0,0,2,winter,0,,0,0,0,0,12.4,0.8,9.5,-2.5,4.8,4.8,0,29.5,63,rain,1,0,0,0
2024-02-28,2,Wednesday,0,0,0,2,winter,0,,0,0,0,0,16.2,10.3,13.9,4.5,10.6,10.6,0,39.6,63,rain,1,0,0,0
2024-02-29,3,Thursday,0,0,0,2,winter,0,,0,0,0,0,6.7,-2.8,-0.3,-8.9,0.2,0.2,0,36.0,51,light_drizzle,0,0,0,0
2024-03-01,4,Friday,0,0,1,3,spring,0,,0,0,0,0,5.0,-4.2,0.9,-8.2,0,0.0,0,20.7,3,overcast,0,0,0,0
2024-03-02,5,Saturday,1,0,0,3,spring,0,,0,0,0,0,10.4,2.3,9.0,-1.2,27.0,27.0,0,29.0,63,rain,1,0,0,0
2024-03-03,6,Sunday,1,0,0,3,spring,0,,0,0,0,0,18.7,6.2,16.9,3.5,0,0.0,0,15.5,3,overcast,0,0,0,0
2024-03-04,0,Monday,0,1,0,3,spring,0,,0,0,0,0,13.7,4.0,11.4,1.3,0,0.0,0,21.7,3,overcast,0,0,0,0
2024-03-05,1,Tuesday,0,0,0,3,spring,0,,0,0,0,0,8.8,4.4,7.3,1.2,18.6,18.6,0,20.6,63,rain,1,0,0,0
2024-03-06,2,Wednesday,0,0,0,3,spring,0,,0,0,0,0,9.9,3.5,8.2,0.9,33.8,33.8,0,23.5,65,heavy_rain,1,0,0,0
2024-03-07,3,Thursday,0,0,0,3,spring,0,,0,0,0,0,12.4,5.7,8.3,0.6,3.7,3.7,0,25.3,55,dense_drizzle,1,0,0,0
2024-03-08,4,Friday,0,0,1,3,spring,0,,0,0,0,0,12.1,0.8,9.3,-3.5,0,0.0,0,21.3,3,overcast,0,0,0,0
2024-03-09,5,Saturday,1,0,0,3,spring,0,,0,0,0,0,8.1,3.7,3.8,-0.2,24.2,24.2,0,36.2,63,rain,1,0,0,0
2024-03-10,6,Sunday,1,0,0,3,spring,0,,0,0,0,0,10.8,2.0,8.7,-4.5,19.2,19.2,0,30.5,65,heavy_rain,1,0,0,0
2024-03-11,0,Monday,0,1,0,3,spring,0,,0,0,0,0,9.9,0.7,2.0,-6.1,0,0.0,0,44.2,3,overcast,0,0,0,0
2024-03-12,1,Tuesday,0,0,0,3,spring,0,,0,0,0,0,17.2,2.2,12.8,-2.9,0,0.0,0,24.6,3,overcast,0,0,0,0
2024-03-13,2,Wednesday,0,0,0,3,spring,0,,0,0,0,0,14.5,2.8,11.9,-0.2,0,0.0,0,17.8,3,overcast,0,0,0,0
2024-03-14,3,Thursday,0,0,0,3,spring,0,,0,0,0,0,21.0,3.7,20.4,0.9,0,0.0,0,12.8,3,overcast,0,0,0,0
2024-03-15,4,Friday,0,0,1,3,spring,0,,0,0,1,0,21.5,8.6,19.4,6.1,0.7,0.7,0,24.1,53,drizzle,0,0,0,0
2024-03-16,5,Saturday,1,0,0,3,spring,0,,0,0,1,0,13.8,4.8,9.8,2.0,0.3,0.3,0,27.0,51,light_drizzle,0,0,0,0
2024-03-17,6,Sunday,1,0,0,3,spring,0,,0,0,1,0,15.6,7.2,10.3,3.3,0.4,0.4,0,30.6,51,light_drizzle,0,0,0,0
2024-03-18,0,Monday,0,1,0,3,spring,0,,0,0,1,0,9.1,2.2,3.8,-2.9,0,0.0,0,20.5,3,overcast,0,0,0,0
2024-03-19,1,Tuesday,0,0,0,3,spring,0,,0,0,1,0,7.6,-0.2,1.2,-5.0,0.4,0.3,0.07,27.7,71,light_snow,0,0,0,0
2024-03-20,2,Wednesday,0,0,0,3,spring,0,,0,0,1,0,12.4,1.2,9.0,-5.4,2.5,2.5,0,30.5,61,light_rain,1,0,0,0
2024-03-21,3,Thursday,0,0,0,3,spring,0,,0,0,1,0,5.4,-3.5,-1.4,-9.5,0,0.0,0,31.4,3,overcast,0,0,0,0
2024-03-22,4,Friday,0,0,1,3,spring,0,,0,0,1,0,4.9,-4.6,1.6,-8.9,0,0.0,0,18.9,3,overcast,0,0,0,0
2024-03-23,5,Saturday,1,0,0,3,spring,0,,0,0,1,0,10.6,1.6,8.9,-5.4,63.2,63.2,0,40.3,65,heavy_rain,1,0,0,0
2024-03-24,6,Sunday,1,0,0,3,spring,0,,0,0,1,0,8.2,-2.4,3.0,-8.3,0,0.0,0,31.3,1,mainly_clear,0,0,0,0
2024-03-25,0,Monday,0,1,0,3,spring,0,,0,0,1,0,9.6,-1.3,5.2,-6.5,0,0.0,0,23.0,0,clear,0,0,0,0
2024-03-26,1,Tuesday,0,0,0,3,spring,0,,0,0,1,0,9.8,0.1,6.9,-4.8,0,0.0,0,21.4,3,overcast,0,0,0,0
2024-03-27,2,Wednesday,0,0,0,3,spring,0,,0,0,1,0,11.2,4.7,9.3,2.0,0.4,0.4,0,11.8,51,light_drizzle,0,0,0,0
2024-03-28,3,Thursday,0,0,0,3,spring,0,,0,0,1,0,10.3,6.8,8.2,3.0,24.6,24.6,0,20.2,63,rain,1,0,0,0
2024-03-29,4,Friday,0,0,1,3,spring,0,,0,0,1,0,12.8,3.7,6.6,-2.3,0.6,0.6,0,34.5,51,light_drizzle,0,0,0,0
2024-03-30,5,Saturday,1,0,0,3,spring,0,,0,0,1,0,14.4,2.3,9.2,-2.9,0,0.0,0,24.9,3,overcast,0,0,0,0
2024-03-31,6,Sunday,1,0,0,3,spring,0,,0,0,1,0,16.1,4.2,12.3,0.7,0.2,0.2,0,22.1,51,light_drizzle,0,0,0,0
2024-04-01,0,Monday,0,1,0,4,spring,0,,0,0,0,0,12.4,5.0,11.3,2.0,2.9,2.9,0,13.5,53,drizzle,1,0,0,0
2024-04-02,1,Tuesday,0,0,0,4,spring,0,,0,0,0,0,8.9,6.4,7.2,2.2,18.8,18.8,0,22.8,63,rain,1,0,0,0
2024-04-03,2,Wednesday,0,0,0,4,spring,0,,0,0,0,0,7.2,4.7,2.0,-3.1,25.0,25.0,0,43.3,63,rain,1,0,0,0
2024-04-04,3,Thursday,0,0,0,4,spring,0,,0,0,0,0,8.9,2.8,4.6,-2.8,6.3,6.3,0,42.3,63,rain,1,0,0,0
2024-04-05,4,Friday,0,0,1,4,spring,0,,0,0,0,0,9.4,1.6,3.0,-2.4,0,0.0,0,29.8,3,overcast,0,0,0,0
2024-04-06,5,Saturday,1,0,0,4,spring,0,,0,0,0,0,11.2,2.8,4.9,-1.5,0.2,0.2,0,29.4,51,light_drizzle,0,0,0,0
2024-04-07,6,Sunday,1,0,0,4,spring,0,,0,0,0,0,13.6,1.5,8.0,-2.6,0,0.0,0,24.1,3,overcast,0,0,0,0
2024-04-08,0,Monday,0,1,0,4,spring,0,,0,0,0,0,17.6,1.5,15.4,-2.4,0,0.0,0,13.7,3,overcast,0,0,0,0
2024-04-09,1,Tuesday,0,0,0,4,spring,0,,0,0,0,0,23.1,5.6,23.6,2.9,0,0.0,0,15.9,3,overcast,0,0,0,0
2024-04-10,2,Wednesday,0,0,0,4,spring,0,,0,0,0,0,15.7,8.4,14.6,5.8,0.1,0.1,0,16.1,51,light_drizzle,0,0,0,0
2024-04-11,3,Thursday,0,0,0,4,spring,0,,0,0,0,0,16.6,9.5,15.1,7.7,11.5,11.5,0,30.1,63,rain,1,0,0,0
2024-04-12,4,Friday,0,0,1,4,spring,0,,0,0,0,0,18.5,12.2,16.3,7.8,16.5,16.5,0,42.4,63,rain,1,0,0,0
2024-04-13,5,Saturday,1,0,0,4,spring,0,,0,0,0,0,11.9,7.5,7.4,2.0,1.8,1.8,0,36.2,53,drizzle,1,0,0,0
2024-04-14,6,Sunday,1,0,0,4,spring,0,,0,0,0,0,18.6,5.6,16.8,1.6,1.8,1.8,0,23.8,61,light_rain,1,0,0,0
2024-04-15,0,Monday,0,1,0,4,spring,0,,0,0,0,0,24.8,10.1,23.3,8.9,0,0.0,0,23.6,3,overcast,0,0,0,0
2024-04-16,1,Tuesday,0,0,0,4,spring,0,,0,0,0,0,20.5,6.8,17.3,3.7,0,0.0,0,18.2,1,mainly_clear,0,0,0,0
2024-04-17,2,Wednesday,0,0,0,4,spring,0,,0,0,0,0,15.4,7.3,12.6,3.7,2.7,2.7,0,18.7,53,drizzle,1,0,0,0
2024-04-18,3,Thursday,0,0,0,4,spring,0,,0,0,0,0,9.1,5.9,5.9,3.4,10.9,10.9,0,25.1,63,rain,1,0,0,0
2024-04-19,4,Friday,0,0,1,4,spring,0,,0,0,0,0,13.1,4.2,10.7,1.5,0,0.0,0,20.0,3,overcast,0,0,0,0
2024-04-20,5,Saturday,1,0,0,4,spring,0,,0,0,0,0,19.6,8.2,17.2,2.9,3.6,3.6,0,25.9,61,light_rain,1,0,0,0
2024-04-21,6,Sunday,1,0,0,4,spring,0,,0,0,0,0,12.1,2.5,6.5,-1.1,0,0.0,0,23.1,3,overcast,0,0,0,0
2024-04-22,0,Monday,0,1,0,4,spring,0,,0,0,0,0,15.4,1.9,11.9,-1.9,0,0.0,0,17.1,3,overcast,0,0,0,0
2024-04-23,1,Tuesday,0,0,0,4,spring,0,,0,0,0,0,14.1,2.7,11.2,-0.3,0,0.0,0,27.7,3,overcast,0,0,0,0
2024-04-24,2,Wednesday,0,0,0,4,spring,0,,0,0,0,0,21.5,8.4,19.7,4.9,1.1,1.1,0,25.1,55,dense_drizzle,1,0,0,0
2024-04-25,3,Thursday,0,0,0,4,spring,0,,0,0,0,0,11.9,3.2,10.2,-1.5,0,0.0,0,19.6,3,overcast,0,0,0,0
2024-04-26,4,Friday,0,0,1,4,spring,0,,0,0,0,0,13.9,2.2,13.1,-0.8,0,0.0,0,18.6,2,partly_cloudy,0,0,0,0
2024-04-27,5,Saturday,1,0,0,4,spring,0,,0,0,0,0,13.9,3.5,10.0,0.8,0.4,0.4,0,27.5,51,light_drizzle,0,0,0,0
2024-04-28,6,Sunday,1,0,0,4,spring,0,,0,0,0,0,21.2,8.9,22.2,6.2,0.7,0.7,0,16.5,53,drizzle,0,0,0,0
2024-04-29,0,Monday,0,1,0,4,spring,0,,0,0,0,0,28.5,13.2,32.5,12.2,6.8,6.8,0,14.6,63,rain,1,0,0,0
2024-04-30,1,Tuesday,0,0,0,4,spring,0,,0,0,0,0,22.4,11.1,23.4,9.0,4.2,4.2,0,13.9,63,rain,1,0,0,0
2024-05-01,2,Wednesday,0,0,0,5,spring,0,,0,0,0,0,23.7,10.2,24.3,8.4,1.1,1.1,0,19.8,53,drizzle,1,0,0,0
2024-05-02,3,Thursday,0,0,0,5,spring,0,,0,0,0,0,26.0,9.9,25.7,8.3,0,0.0,0,22.9,3,overcast,0,0,0,0
2024-05-03,4,Friday,0,0,1,5,spring,0,,0,0,0,0,17.0,10.2,15.9,8.2,0,0.0,0,19.4,3,overcast,0,0,0,0
2024-05-04,5,Saturday,1,0,0,5,spring,0,,0,0,0,0,16.9,8.0,14.7,6.5,0,0.0,0,21.7,3,overcast,0,0,0,0
2024-05-05,6,Sunday,1,0,0,5,spring,0,,0,0,0,0,12.2,9.1,11.7,5.7,7.5,7.5,0,22.7,61,light_rain,1,0,0,0
2024-05-06,0,Monday,0,1,0,5,spring,0,,0,0,0,0,21.8,12.3,23.0,12.2,0.6,0.6,0,12.3,51,light_drizzle,0,0,0,0
2024-05-07,1,Tuesday,0,0,0,5,spring,0,,0,0,0,0,25.6,12.5,26.5,10.7,0,0.0,0,17.0,3,overcast,0,0,0,0
2024-05-08,2,Wednesday,0,0,0,5,spring,0,,0,0,0,0,29.9,15.9,30.5,16.2,0.1,0.1,0,27.0,51,light_drizzle,0,0,0,0
2024-05-09,3,Thursday,0,0,0,5,spring,0,,0,0,0,0,20.8,14.1,19.4,11.9,0,0.0,0,16.9,3,overcast,0,0,0,0
2024-05-10,4,Friday,0,0,1,5,spring,0,,0,0,0,0,14.3,9.6,11.9,6.0,12.5,12.5,0,20.6,63,rain,1,0,0,0
2024-05-11,5,Saturday,1,0,0,5,spring,0,,0,0,0,0,15.9,6.9,14.3,5.1,0,0.0,0,22.3,3,overcast,0,0,0,0
2024-05-12,6,Sunday,1,0,0,5,spring,0,,0,0,0,0,13.0,8.9,11.1,6.9,6.3,6.3,0,14.3,61,light_rain,1,0,0,0
2024-05-13,0,Monday,0,1,0,5,spring,0,,0,0,0,0,18.5,6.3,16.5,4.3,0.3,0.3,0,22.7,51,light_drizzle,0,0,0,0
2024-05-14,1,Tuesday,0,0,0,5,spring,0,,0,0,0,0,20.8,10.1,20.8,8.6,3.8,3.8,0,22.3,61,light_rain,1,0,0,0
2024-05-15,2,Wednesday,0,0,0,5,spring,0,,0,0,0,0,19.1,13.5,17.4,12.1,7.5,7.5,0,27.9,55,dense_drizzle,1,0,0,0
2024-05-16,3,Thursday,0,0,0,5,spring,0,,0,0,0,0,18.7,14.9,17.7,12.2,4.8,4.8,0,34.4,51,light_drizzle,1,0,0,0
2024-05-17,4,Friday,0,0,1,5,spring,0,,0,0,0,0,22.8,12.1,22.2,10.9,0,0.0,0,19.0,3,overcast,0,0,0,0
